Temp,E,E_std,M,M_std,M_th,C,C_std,C_th,X,X_std
1.0,-0.9985781591796875,6.508736882497923e-05,0.9992747314453125,3.407883943406569e-05,0.9992757519570612,0.00585223151365426,0.00045186840325050863,-0.5331515713322278,0.0015717717285042454,0.00012847065537400937
1.0606060606060606,-0.9977163476562498,6.66525075499464e-05,0.9988289111328126,3.5267557560233165e-05,0.9988320091833017,0.0084426373432071,0.0005347741485939698,-0.5089539412649581,0.0024508747625406092,0.00016247642252200737
1.121212121212121,-0.9965180322265624,9.825097847468213e-05,0.9982018066406249,5.191325328417141e-05,0.9982021734881239,0.011535109986580545,0.0006888599128247645,-0.48351114117847843,0.0036324014189342453,0.00024133875545581993
1.1818181818181819,-0.9948848583984374,0.00011895869528364039,0.9973380175781247,6.496194826075082e-05,0.9973384893801557,0.015307154817692554,0.0008661398430893639,-0.45668803710792355,0.005236593943782282,0.00031185166148042586
1.2424242424242424,-0.9927266015625001,0.0001430043107296735,0.9961811572265625,7.879689999863483e-05,0.9961870910556672,0.020229673141764472,0.0013178336579883294,-0.42832622809048504,0.007530281184977734,0.0005258532038665536
1.303030303030303,-0.9899670703125,0.0001570855546114613,0.994683388671875,9.084184105136005e-05,0.9946872194071207,0.02556596007831426,0.0012980419701839288,-0.3982383778005934,0.010337140204900886,0.0005803067149174844
1.3636363636363638,-0.9865538378906251,0.00021137840950424689,0.9927939306640625,0.00012804515406887457,0.9927699495803408,0.03181011785894519,0.0016435030798101471,-0.36620070741448885,0.014092383987645007,0.0008957561622853772
1.4242424242424243,-0.9822001171875,0.00022929409585597003,0.9903418603515626,0.00013535021769418392,0.9903562744387484,0.03883186691400461,0.002190219722858083,-0.3319428839604284,0.018942947920330824,0.0011546499318515558
1.4848484848484849,-0.9769716943359376,0.00027644287328222714,0.9873257128906251,0.00016922593739921303,0.9873543142735284,0.04724342226646676,0.0027154940032308316,-0.2951341384422505,0.025281601351222645,0.001655730698685789
1.5454545454545454,-0.9707789697265625,0.0003151726383984594,0.9836721142578125,0.0002082820606144329,0.9836552933894177,0.05598660974966191,0.0030308816060846317,-0.25536378990601716,0.033171765120057845,0.0020826985302902744
1.606060606060606,-0.9633072119140625,0.00042155982814815954,0.9791099755859375,0.0002991488849160082,0.9791277016185896,0.06698583689982235,0.003827670924510224,-0.21211323133084192,0.04484091017080909,0.003461915893039634
1.6666666666666667,-0.9544884765624999,0.0004240465914301045,0.9735656298828124,0.0002976866306209746,0.9736086674403005,0.07774870827654995,0.005190479140398331,-0.1647144501914566,0.05871895955274521,0.00493933293622715
1.7272727272727273,-0.9441994775390624,0.0005001852905985396,0.9668492041015624,0.0003892255084945263,0.9668908525208443,0.09195931039650102,0.0063364940267687415,-0.11228648292168886,0.07907607033973027,0.006753957276067366
1.7878787878787878,-0.9322475341796875,0.0005902171846281076,0.9586812353515626,0.0005001311943311265,0.9587017940181989,0.10562909100416915,0.006983978325248817,-0.053634021392808436,0.10561475527026382,0.009604297909813
1.8484848484848486,-0.9182644140624998,0.0007310658100004612,0.9485714111328123,0.0007198684693272201,0.948669775564349,0.12317648248634994,0.008093422230114874,0.012922583497696791,0.1460991760849545,0.01653355083989714
1.9090909090909092,-0.9022374365234376,0.0008092963098840223,0.9363623730468749,0.0008777508084872847,0.9362639806661803,0.14137175771446367,0.012250430895847908,0.08985046658703166,0.2019579260519149,0.03108071127196602
1.9696969696969697,-0.8833159130859375,0.0011095785948033467,0.92068521484375,0.0015136799660822036,0.9206811627511036,0.16473153553729214,0.012833545809282441,0.18098934584675214,0.295410421254777,0.05377627888471858
2.0303030303030303,-0.861283662109375,0.0014049847837893483,0.9004924462890623,0.0025527902647103735,0.9006077946648289,0.19198752299347266,0.01655394950271642,0.29280679862150866,0.4768926662419971,0.12970718415105922
2.090909090909091,-0.8350407763671873,0.0021597442394018216,0.87292888671875,0.005784073693933774,0.873642668819075,0.2295626234391541,0.023838105416248315,0.4375269547517037,0.8546576930621339,0.4118326431499346
2.1515151515151514,-0.8044715527343749,0.002824858778926175,0.8361539550781251,0.0075218092675817675,0.8345391960470678,0.2718685419230142,0.03858825186487814,0.642982361279801,1.4974413366268657,0.8039354036102581
2.212121212121212,-0.7640027587890624,0.006564781657121283,0.7641240234375002,0.03567349933690587,0.7670179122107826,0.3541965932089353,0.07358257645670907,1.000885005115426,5.754016806004667,7.464073412265222
2.2727272727272725,-0.7061274169921876,0.014254319886289913,0.5602029248046876,0.1467222809217084,0.0,0.41720799253392415,0.12110497353974219,0.0,21.24810884693321,20.253989506109964
2.3333333333333335,-0.64485123046875,0.008365802597674435,0.26879506835937506,0.12501954036729418,0.0,0.34418830017857116,0.07872847800238406,0.0,26.16650105986607,16.390649744838743
2.393939393939394,-0.6059350292968749,0.0042749538903343026,0.16639207031249995,0.057695737774000805,0.0,0.27909583363369833,0.05039778862067291,0.0,18.82391254740086,10.316789762968288
2.4545454545454546,-0.5741664501953125,0.0029976266357096414,0.11765466308593751,0.032862069508693664,0.0,0.23117478526916213,0.02704294674798748,0.0,10.90124631705042,4.809598601358696
2.515151515151515,-0.5464665185546874,0.0023143575818959125,0.092005322265625,0.018906888830883463,0.0,0.2041022606430629,0.022832846288410192,0.0,7.412687130459571,2.7789938327956083
2.5757575757575757,-0.5228866894531251,0.0019474801518429064,0.07893905273437501,0.014424054819009099,0.0,0.18441546329800942,0.01800064018651459,0.0,5.330140740496324,2.017140953650068
2.6363636363636367,-0.5017535156249999,0.001622956362701179,0.0682064501953125,0.010879341860189438,0.0,0.16457631800179948,0.013210977482287944,0.0,3.9069402494352774,1.2393010422023962
2.6969696969696972,-0.4825662548828125,0.0012692326021454107,0.06035927734375,0.007854899584288016,0.0,0.14823541320271205,0.01106960222537463,0.0,3.074100686698999,0.8033001507791429
2.757575757575758,-0.46527982910156246,0.0014351534907813377,0.056068740234375004,0.006191512335347498,0.0,0.13410881960444448,0.011409063269623605,0.0,2.5180133290912603,0.5226068842409095
2.8181818181818183,-0.4492561328124999,0.0010470572704548225,0.050471254882812504,0.005471479932401815,0.0,0.125135958812597,0.008026826958711217,0.0,2.0753876804728453,0.4759424462704874
2.878787878787879,-0.43478160156250006,0.001073844814799453,0.04848685546875,0.004376871007394283,0.0,0.11506852728481842,0.007913110624392464,0.0,1.8635509480472863,0.3561572756971685
2.9393939393939394,-0.4212519482421875,0.0011222616405954075,0.04557296875,0.0040291087570736425,0.0,0.10729455880789698,0.0076917119804211405,0.0,1.6246996673377097,0.2777951612256733
3.0,-0.4087342041015626,0.001073981677442056,0.042731528320312503,0.003623475344793783,0.0,0.09937420828450637,0.006559466302249327,0.0,1.400019822998047,0.2444646229400736
3.0606060606060606,-0.397019619140625,0.0009315094743268327,0.0398752734375,0.0030798367718694038,0.0,0.09306499664906291,0.0059382858934355996,0.0,1.192781621552251,0.177444297960361
3.121212121212121,-0.385879228515625,0.000949973769126952,0.038681337890624994,0.0026161627293341803,0.0,0.08784353091530171,0.005119085280345107,0.0,1.110504167657767,0.15465288068553049
