Temp,E,E_std,M,M_std,M_th,C,C_std,C_th,X,X_std
1.0,-0.9985748193359375,6.247275159040427e-05,0.9992733935546875,3.228533163790679e-05,0.9992757519570612,0.005823087861290333,0.0003938945730864801,-0.5331515713322278,0.0015611779785376712,0.00010921358309638238
1.0606060606060606,-0.9977210302734375,7.649626860524724e-05,0.9988303759765627,4.064048442647444e-05,0.9988320091833017,0.008301556169103243,0.0005259063259315135,-0.5089539412649581,0.002420849458416602,0.00016775964051754584
1.121212121212121,-0.9965124267578126,8.935355762877288e-05,0.9981984277343752,4.806164919095962e-05,0.9982021734881239,0.01158748365152593,0.0007015059771621158,-0.48351114117847843,0.00365671820680512,0.00022950453565758315
1.1818181818181819,-0.9948956982421874,0.0001250719415588429,0.9973439794921874,6.690495381710141e-05,0.9973384893801557,0.015453353814422905,0.0008602786801794348,-0.45668803710792355,0.005280882950009631,0.0003202016321586512
1.2424242424242424,-0.9927473681640625,0.00014550410765981078,0.99619177734375,7.885363102826661e-05,0.9961870910556672,0.020394352689932456,0.0010865211751690362,-0.42832622809048504,0.007585956493922468,0.00044000772709603205
1.303030303030303,-0.9899711572265625,0.0001691112502317552,0.9946860742187499,9.523408960138504e-05,0.9946872194071207,0.025381500045552813,0.0015476688954293122,-0.3982383778005934,0.010249839496268578,0.0006259145517170108
1.3636363636363638,-0.986516298828125,0.00019508346898615747,0.9927720166015623,0.00011620379965523118,0.9927699495803408,0.03180556280766322,0.0017489847999476646,-0.36620070741448885,0.014093068580076761,0.0008745981091569045
1.4242424242424243,-0.98219794921875,0.00021300439996608004,0.9903378466796877,0.00012509550442061761,0.9903562744387484,0.03935402809052189,0.002111316982655474,-0.3319428839604284,0.01909562880253187,0.0011602125797947967
1.4848484848484849,-0.9770120263671874,0.000257610928011864,0.9873521240234375,0.00016096726484878004,0.9873543142735284,0.04667577911189518,0.003039619473834199,-0.2951341384422505,0.024925506865663794,0.0018447793730524786
1.5454545454545454,-0.9707510888671875,0.00034616788568696976,0.9836578369140626,0.00021710107167698776,0.9836552933894177,0.05637575046150697,0.003333422981478125,-0.25536378990601716,0.033507002075495146,0.0023394572442398984
